iterations train_time run_time grad_norm loss accuracy
9.600000000000000000e+01 8.395952224731445312e+00 1.085780143737792969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000000e+02 1.205012631416320801e+01 1.656700325012207031e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000000e+02 1.230674815177917480e+01 1.682362508773803711e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.110000000000000000e+02 1.254153227806091309e+01 1.705840921401977539e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.160000000000000000e+02 1.279394149780273438e+01 1.731081843376159668e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.210000000000000000e+02 1.305492424964904785e+01 1.757180118560791016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000000e+02 1.330451202392578125e+01 1.782138895988464355e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.310000000000000000e+02 1.355096268653869629e+01 1.806783962249755859e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000000e+02 1.380143237113952637e+01 1.831830930709838867e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.410000000000000000e+02 1.407148194313049316e+01 1.858835887908935547e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.460000000000000000e+02 1.432211875915527344e+01 1.883899569511413574e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.510000000000000000e+02 1.794299936294555664e+01 2.245987629890441895e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.560000000000000000e+02 1.819873023033142090e+01 2.271560716629028320e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.610000000000000000e+02 1.843999338150024414e+01 2.295687031745910645e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000000e+02 1.866858482360839844e+01 2.318546175956726074e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.710000000000000000e+02 1.893028545379638672e+01 2.344716238975524902e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.760000000000000000e+02 1.919511628150939941e+01 2.371199321746826172e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.810000000000000000e+02 1.945757102966308594e+01 2.397444796562194824e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.860000000000000000e+02 1.970525383949279785e+01 2.422213077545166016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.910000000000000000e+02 1.995077180862426758e+01 2.446764874458312988e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.960000000000000000e+02 2.019478917121887207e+01 2.471166610717773438e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.010000000000000000e+02 2.360165071487426758e+01 3.018821811676025391e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.060000000000000000e+02 2.385279345512390137e+01 3.043936085700988770e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.110000000000000000e+02 2.410508322715759277e+01 3.069165062904357910e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.160000000000000000e+02 2.436188960075378418e+01 3.094845700263977051e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.210000000000000000e+02 2.459612298011779785e+01 3.118269038200378418e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.260000000000000000e+02 2.484929776191711426e+01 3.143586516380310059e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.310000000000000000e+02 2.511374115943908691e+01 3.170030856132507324e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.360000000000000000e+02 2.535833501815795898e+01 3.194490242004394531e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.410000000000000000e+02 2.561628675460815430e+01 3.220285415649414062e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.460000000000000000e+02 2.586908340454101562e+01 3.245565080642700195e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.510000000000000000e+02 2.938027787208557129e+01 3.596684527397155762e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000000e+02 2.963005614280700684e+01 3.621662354469299316e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.610000000000000000e+02 2.988943958282470703e+01 3.647600698471069336e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.660000000000000000e+02 3.014444255828857422e+01 3.673100996017456055e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.710000000000000000e+02 3.040083289146423340e+01 3.698740029335021973e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.760000000000000000e+02 3.063423681259155273e+01 3.722080421447753906e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.810000000000000000e+02 3.088966488838195801e+01 3.747623229026794434e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.860000000000000000e+02 3.114434194564819336e+01 3.773090934753417969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.910000000000000000e+02 3.139300560951232910e+01 3.797957301139831543e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.960000000000000000e+02 3.164598441123962402e+01 3.823255181312561035e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.010000000000000000e+02 3.513502454757690430e+01 4.366719961166381836e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.060000000000000000e+02 3.538728737831115723e+01 4.391946244239807129e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.110000000000000000e+02 3.564867019653320312e+01 4.418084526062011719e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.160000000000000000e+02 3.590995955467224121e+01 4.444213461875915527e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.210000000000000000e+02 3.615599393844604492e+01 4.468816900253295898e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.260000000000000000e+02 3.641148805618286133e+01 4.494366312026977539e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.310000000000000000e+02 3.664607119560241699e+01 4.517824625968933105e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.360000000000000000e+02 3.690469288825988770e+01 4.543686795234680176e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.410000000000000000e+02 3.716834783554077148e+01 4.570052289962768555e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.460000000000000000e+02 3.742106270790100098e+01 4.595323777198791504e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.510000000000000000e+02 4.094874072074890137e+01 4.948091578483581543e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.560000000000000000e+02 4.121384906768798828e+01 4.974602413177490234e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.610000000000000000e+02 4.145998144149780273e+01 4.999215650558471680e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.660000000000000000e+02 4.171499013900756836e+01 5.024716520309448242e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.710000000000000000e+02 4.197999191284179688e+01 5.051216697692871094e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.760000000000000000e+02 4.223542571067810059e+01 5.076760077476501465e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.810000000000000000e+02 4.250344324111938477e+01 5.103561830520629883e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.860000000000000000e+02 4.272570943832397461e+01 5.125788450241088867e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.910000000000000000e+02 4.296787810325622559e+01 5.150005316734313965e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.960000000000000000e+02 4.322569704055786133e+01 5.175787210464477539e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.010000000000000000e+02 4.661183166503906250e+01 5.724526023864746094e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.060000000000000000e+02 4.687484121322631836e+01 5.750826978683471680e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.110000000000000000e+02 4.711939644813537598e+01 5.775282502174377441e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.160000000000000000e+02 4.737012815475463867e+01 5.800355672836303711e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.210000000000000000e+02 4.763318872451782227e+01 5.826661729812622070e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.260000000000000000e+02 4.789127206802368164e+01 5.852470064163208008e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.310000000000000000e+02 4.815207052230834961e+01 5.878549909591674805e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.360000000000000000e+02 4.841197967529296875e+01 5.904540824890136719e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.410000000000000000e+02 4.863944029808044434e+01 5.927286887168884277e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.460000000000000000e+02 4.888498258590698242e+01 5.951841115951538086e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.510000000000000000e+02 5.248586916923522949e+01 6.311929774284362793e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.560000000000000000e+02 5.273489189147949219e+01 6.336832046508789062e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.610000000000000000e+02 5.299420166015625000e+01 6.362763023376464844e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.660000000000000000e+02 5.324037814140319824e+01 6.387380671501159668e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.710000000000000000e+02 5.349537229537963867e+01 6.412880086898803711e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.760000000000000000e+02 5.374118757247924805e+01 6.437461614608764648e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.810000000000000000e+02 5.400726342201232910e+01 6.464069199562072754e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.860000000000000000e+02 5.425593900680541992e+01 6.488936758041381836e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.910000000000000000e+02 5.451608228683471680e+01 6.514951086044311523e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.960000000000000000e+02 5.474045610427856445e+01 6.537388467788696289e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.010000000000000000e+02 5.815150356292724609e+01 7.073651528358459473e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.830000000000000000e+02 6.561840677261352539e+01 7.820341849327087402e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.650000000000000000e+02 7.625822520256042480e+01 9.085881137847900391e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.470000000000000000e+02 8.357095623016357422e+01 1.001645860671997070e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.290000000000000000e+02 9.409233522415161133e+01 1.127864294052124023e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.110000000000000000e+02 1.048195810317993164e+02 1.254562833309173584e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.930000000000000000e+02 1.121017220020294189e+02 1.327384243011474609e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.075000000000000000e+03 1.228535652160644531e+02 1.456294963359832764e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.157000000000000000e+03 1.332986903190612793e+02 1.581668183803558350e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.239000000000000000e+03 1.406960966587066650e+02 1.678965137004852295e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.321000000000000000e+03 1.515127787590026855e+02 1.806519823074340820e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.403000000000000000e+03 1.621552155017852783e+02 1.932349824905395508e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.485000000000000000e+03 1.695435874462127686e+02 2.006233544349670410e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.567000000000000000e+03 1.801243100166320801e+02 2.132114105224609375e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.649000000000000000e+03 1.876745879650115967e+02 2.228956835269927979e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.731000000000000000e+03 1.984332604408264160e+02 2.356230034828186035e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.813000000000000000e+03 2.091642110347747803e+02 2.483651301860809326e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.895000000000000000e+03 2.163408942222595215e+02 2.555418133735656738e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.977000000000000000e+03 2.272236912250518799e+02 2.683585772514343262e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.059000000000000000e+03 2.378591217994689941e+02 2.809197947978973389e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.141000000000000000e+03 2.452410144805908203e+02 2.902307775020599365e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.223000000000000000e+03 2.560391633510589600e+02 3.030297911167144775e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.305000000000000000e+03 2.668661730289459229e+02 3.159029798507690430e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.387000000000000000e+03 2.742219161987304688e+02 3.232587230205535889e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.469000000000000000e+03 2.853450639247894287e+02 3.364709403514862061e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.551000000000000000e+03 2.958262815475463867e+02 3.489652576446533203e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.633000000000000000e+03 3.031993942260742188e+02 3.582910172939300537e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.715000000000000000e+03 3.141452729701995850e+02 3.712141613960266113e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.797000000000000000e+03 3.214807071685791016e+02 3.785495955944061279e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.879000000000000000e+03 3.320494689941406250e+02 3.912275617122650146e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.961000000000000000e+03 3.429725596904754639e+02 4.042509970664978027e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.043000000000000000e+03 3.503044462203979492e+02 4.135636532306671143e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.125000000000000000e+03 3.608070156574249268e+02 4.263230593204498291e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.207000000000000000e+03 3.713143413066864014e+02 4.391304440498352051e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.289000000000000000e+03 3.786547024250030518e+02 4.464708051681518555e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.371000000000000000e+03 3.895094766616821289e+02 4.592580180168151855e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.453000000000000000e+03 4.001659109592437744e+02 4.721840519905090332e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.535000000000000000e+03 4.075175921916961670e+02 4.819373495578765869e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.617000000000000000e+03 4.177727477550506592e+02 4.941184337139129639e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.699000000000000000e+03 4.251570203304290771e+02 5.015027062892913818e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.781000000000000000e+03 4.357933197021484375e+02 5.140690362453460693e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.863000000000000000e+03 4.466761095523834229e+02 5.269285211563110352e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.945000000000000000e+03 4.541301090717315674e+02 5.363093564510345459e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.027000000000000000e+03 4.649049456119537354e+02 5.490734186172485352e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.109000000000000000e+03 4.759254276752471924e+02 5.620707049369812012e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.191000000000000000e+03 4.833278255462646484e+02 5.694731028079986572e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.273000000000000000e+03 4.944048378467559814e+02 5.828478426933288574e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.355000000000000000e+03 5.048048801422119141e+02 5.952262332439422607e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.437000000000000000e+03 5.121959517002105713e+02 6.045892992019653320e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.519000000000000000e+03 5.226190173625946045e+02 6.169558906555175781e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.601000000000000000e+03 5.330256073474884033e+02 6.293242597579956055e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.683000000000000000e+03 5.403646054267883301e+02 6.366632578372955322e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.765000000000000000e+03 5.511609349250793457e+02 6.494640727043151855e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
