iterations train_time run_time grad_norm loss accuracy
5.700000000000000000e+01 5.464730024337768555e+00 1.056585407257080078e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+01 5.493299722671508789e+00 1.059442377090454102e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.900000000000000000e+01 5.523459911346435547e+00 1.062458395957946777e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 5.556926250457763672e+00 1.065805029869079590e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000000e+01 5.590860605239868164e+00 1.069198465347290039e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+01 5.620146512985229492e+00 1.072127056121826172e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+01 5.653252840042114258e+00 1.075437688827514648e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000000e+01 5.687404632568359375e+00 1.078852868080139160e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.500000000000000000e+01 5.721625089645385742e+00 1.082274913787841797e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+01 5.754585266113281250e+00 1.085570931434631348e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.700000000000000000e+01 5.787025213241577148e+00 1.088814926147460938e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000000e+01 5.820314168930053711e+00 1.092143821716308594e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.900000000000000000e+01 5.859539747238159180e+00 1.096066379547119141e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+01 5.886368751525878906e+00 1.098749279975891113e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.100000000000000000e+01 5.918541431427001953e+00 1.101966547966003418e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+01 5.948143720626831055e+00 1.104926776885986328e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.300000000000000000e+01 5.981971263885498047e+00 1.108309531211853027e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000000000e+01 6.011723279953002930e+00 1.111284732818603516e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+01 6.049359798431396484e+00 1.115048384666442871e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.600000000000000000e+01 6.076939105987548828e+00 1.117806315422058105e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.700000000000000000e+01 6.110632896423339844e+00 1.121175694465637207e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.800000000000000000e+01 6.145155668258666992e+00 1.124627971649169922e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.900000000000000000e+01 6.179718255996704102e+00 1.128084230422973633e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+01 6.212146520614624023e+00 1.131327056884765625e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.100000000000000000e+01 6.244581460952758789e+00 1.134570550918579102e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.200000000000000000e+01 6.276543378829956055e+00 1.137766742706298828e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.300000000000000000e+01 6.309334993362426758e+00 1.141045904159545898e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000000e+01 6.343341588973999023e+00 1.144446563720703125e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.500000000000000000e+01 6.379132509231567383e+00 1.148025655746459961e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.600000000000000000e+01 6.408488512039184570e+00 1.150961256027221680e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.700000000000000000e+01 6.442939996719360352e+00 1.154406404495239258e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.800000000000000000e+01 6.475571393966674805e+00 1.157669544219970703e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.900000000000000000e+01 6.513095378875732422e+00 1.161421942710876465e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+01 6.545914173126220703e+00 1.164703822135925293e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.100000000000000000e+01 6.578104496002197266e+00 1.167922854423522949e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.200000000000000000e+01 6.610058069229125977e+00 1.171118211746215820e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.300000000000000000e+01 6.640711069107055664e+00 1.174183511734008789e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.400000000000000000e+01 6.672586441040039062e+00 1.177371048927307129e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.500000000000000000e+01 6.702368259429931641e+00 1.180349230766296387e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000000e+01 6.735136747360229492e+00 1.183626079559326172e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.700000000000000000e+01 6.767529487609863281e+00 1.186865353584289551e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.800000000000000000e+01 6.807775259017944336e+00 1.190889930725097656e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.900000000000000000e+01 6.832715511322021484e+00 1.193383955955505371e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+02 6.865167379379272461e+00 1.196629142761230469e+01 4.912614759012446264e+00 2.322149932809154382e+00 1.132333333333333386e-01
1.010000000000000000e+02 1.020780873298645020e+01 1.758178591728210449e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.020000000000000000e+02 1.024365067481994629e+01 1.761762785911560059e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.030000000000000000e+02 1.028038763999938965e+01 1.765436482429504395e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000000e+02 1.031421637535095215e+01 1.768819355964660645e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000000e+02 1.035480451583862305e+01 1.772878170013427734e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000000e+02 1.038624429702758789e+01 1.776022148132324219e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.070000000000000000e+02 1.041928100585937500e+01 1.779325819015502930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.080000000000000000e+02 1.045299720764160156e+01 1.782697439193725586e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.090000000000000000e+02 1.048654985427856445e+01 1.786052703857421875e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+02 1.049732375144958496e+01 1.787130093574523926e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.110000000000000000e+02 1.053044462203979492e+01 1.790442180633544922e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000000e+02 1.056280064582824707e+01 1.793677783012390137e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.130000000000000000e+02 1.059434199333190918e+01 1.796831917762756348e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.140000000000000000e+02 1.062868618965148926e+01 1.800266337394714355e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.150000000000000000e+02 1.065993738174438477e+01 1.803391456604003906e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.160000000000000000e+02 1.069167685508728027e+01 1.806565403938293457e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.170000000000000000e+02 1.072521114349365234e+01 1.809918832778930664e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.180000000000000000e+02 1.076114320755004883e+01 1.813512039184570312e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.190000000000000000e+02 1.079656982421875000e+01 1.817054700851440430e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+02 1.082652473449707031e+01 1.820050191879272461e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.210000000000000000e+02 1.085963702201843262e+01 1.823361420631408691e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.220000000000000000e+02 1.089414739608764648e+01 1.826812458038330078e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.230000000000000000e+02 1.092716836929321289e+01 1.830114555358886719e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.240000000000000000e+02 1.095936036109924316e+01 1.833333754539489746e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+02 1.099226379394531250e+01 1.836624097824096680e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000000e+02 1.101852059364318848e+01 1.839249777793884277e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.270000000000000000e+02 1.105522084236145020e+01 1.842919802665710449e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000000e+02 1.108313632011413574e+01 1.845711350440979004e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.290000000000000000e+02 1.111819052696228027e+01 1.849216771125793457e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+02 1.115130233764648438e+01 1.852527952194213867e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.310000000000000000e+02 1.118908739089965820e+01 1.856306457519531250e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000000e+02 1.121814870834350586e+01 1.859212589263916016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.330000000000000000e+02 1.124788379669189453e+01 1.862186098098754883e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000000e+02 1.127894473075866699e+01 1.865292191505432129e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.350000000000000000e+02 1.131235313415527344e+01 1.868633031845092773e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000000e+02 1.134960079193115234e+01 1.872357797622680664e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.370000000000000000e+02 1.137827730178833008e+01 1.875225448608398438e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000000e+02 1.141145157814025879e+01 1.878542876243591309e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.390000000000000000e+02 1.144532227516174316e+01 1.881929945945739746e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+02 1.148134303092956543e+01 1.885532021522521973e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.410000000000000000e+02 1.151048040390014648e+01 1.888445758819580078e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.420000000000000000e+02 1.154376363754272461e+01 1.891774082183837891e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.430000000000000000e+02 1.157337307929992676e+01 1.894735026359558105e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.440000000000000000e+02 1.160559868812561035e+01 1.897957587242126465e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.450000000000000000e+02 1.163648200035095215e+01 1.901045918464660645e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.460000000000000000e+02 1.166765522956848145e+01 1.904163241386413574e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.470000000000000000e+02 1.170275783538818359e+01 1.907673501968383789e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.480000000000000000e+02 1.173735022544860840e+01 1.911132740974426270e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.490000000000000000e+02 1.177033376693725586e+01 1.914431095123291016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+02 1.180286669731140137e+01 1.917684388160705566e+01 4.763580878425932141e+00 2.304212482629099501e+00 1.280833333333333268e-01
1.510000000000000000e+02 1.518868041038513184e+01 2.256265759468078613e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.520000000000000000e+02 1.521524095535278320e+01 2.258921813964843750e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.530000000000000000e+02 1.524871706962585449e+01 2.262269425392150879e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000000e+02 1.528222680091857910e+01 2.265620398521423340e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+02 1.531226754188537598e+01 2.268624472618103027e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.560000000000000000e+02 1.534018659591674805e+01 2.271416378021240234e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.570000000000000000e+02 1.537381839752197266e+01 2.274779558181762695e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000000e+02 1.540439510345458984e+01 2.277837228775024414e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.590000000000000000e+02 1.543590021133422852e+01 2.280987739562988281e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+02 1.547690415382385254e+01 2.285088133811950684e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.610000000000000000e+02 1.550565600395202637e+01 2.287963318824768066e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.620000000000000000e+02 1.554136776924133301e+01 2.291534495353698730e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.630000000000000000e+02 1.557002425193786621e+01 2.294400143623352051e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000000e+02 1.560092282295227051e+01 2.297490000724792480e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+02 1.561887669563293457e+01 2.299285387992858887e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000000e+02 1.565101122856140137e+01 2.302498841285705566e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.670000000000000000e+02 1.568322134017944336e+01 2.305719852447509766e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.680000000000000000e+02 1.571154999732971191e+01 2.308552718162536621e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.690000000000000000e+02 1.574726104736328125e+01 2.312123823165893555e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+02 1.577668976783752441e+01 2.315066695213317871e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.710000000000000000e+02 1.581206035614013672e+01 2.318603754043579102e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.720000000000000000e+02 1.584000134468078613e+01 2.321397852897644043e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.730000000000000000e+02 1.587316918373107910e+01 2.324714636802673340e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.740000000000000000e+02 1.590529179573059082e+01 2.327926898002624512e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+02 1.594009423255920410e+01 2.331407141685485840e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.760000000000000000e+02 1.596893644332885742e+01 2.334291362762451172e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.770000000000000000e+02 1.599929666519165039e+01 2.337327384948730469e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.780000000000000000e+02 1.603215885162353516e+01 2.340613603591918945e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.790000000000000000e+02 1.606145334243774414e+01 2.343543052673339844e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+02 1.609678673744201660e+01 2.347076392173767090e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.810000000000000000e+02 1.612851929664611816e+01 2.350249648094177246e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.820000000000000000e+02 1.615833282470703125e+01 2.353231000900268555e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.830000000000000000e+02 1.619018435478210449e+01 2.356416153907775879e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.840000000000000000e+02 1.622269225120544434e+01 2.359666943550109863e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+02 1.625301146507263184e+01 2.362698864936828613e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.860000000000000000e+02 1.628480362892150879e+01 2.365878081321716309e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.870000000000000000e+02 1.632357478141784668e+01 2.369755196571350098e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.880000000000000000e+02 1.635817813873291016e+01 2.373215532302856445e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.890000000000000000e+02 1.638781905174255371e+01 2.376179623603820801e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+02 1.642171120643615723e+01 2.379568839073181152e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.910000000000000000e+02 1.645431590080261230e+01 2.382829308509826660e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.920000000000000000e+02 1.648803997039794922e+01 2.386201715469360352e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.930000000000000000e+02 1.652344536781311035e+01 2.389742255210876465e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
